Date,Product,Region,Price,Promo,Inventory,Sales
2023-07-08,P008,South,55.91,0,525,54
2023-07-08,P009,Central,60.08,0,738,46
2023-07-08,P010,East,61.99,0,388,39
2023-07-09,P001,South,52.13,0,977,48
2023-07-09,P002,West,50.83,0,939,48
2023-07-09,P003,South,51.33,0,521,49
2023-07-09,P004,East,53.35,0,237,44
2023-07-09,P005,West,52.53,0,422,40
2023-07-09,P006,Central,55.16,0,349,50
2023-07-09,P007,West,55.63,0,824,49
2023-07-09,P008,Central,58.73,0,648,53
2023-07-09,P009,South,56.51,0,731,58
2023-07-09,P010,West,61.11,0,755,49
2023-07-10,P001,East,53.16,0,477,52
2023-07-10,P002,North,50.44,0,502,54
2023-07-10,P003,West,55.64,0,193,57
2023-07-10,P004,East,53.59,0,789,42
2023-07-10,P005,South,53.67,0,153,57
2023-07-10,P006,Central,53.86,0,852,61
2023-07-10,P007,East,54.23,0,686,63
2023-07-10,P008,South,59.93,0,296,52
2023-07-10,P009,North,57.44,0,683,40
2023-07-10,P010,East,62.65,0,368,45
2023-07-11,P001,West,45.12,1,680,86
2023-07-11,P002,South,53.06,0,478,45
2023-07-11,P003,East,54.61,0,227,60
2023-07-11,P004,South,54.17,0,619,54
2023-07-11,P005,Central,53.95,0,402,59
2023-07-11,P006,West,53.52,0,428,55
2023-07-11,P007,Central,56.43,0,425,72
2023-07-11,P008,Central,59.29,0,159,64
2023-07-11,P009,South,58.83,0,835,55
2023-07-11,P010,South,57.38,0,785,69
2023-07-12,P001,West,48.57,0,342,50
2023-07-12,P002,North,53.08,0,712,51
2023-07-12,P003,West,55.03,0,431,58
2023-07-12,P004,North,55.92,0,730,72
2023-07-12,P005,Central,52.9,0,707,59
2023-07-12,P006,South,53.84,0,739,60
2023-07-12,P007,East,56.37,0,851,76
2023-07-12,P008,East,56.04,0,164,57
2023-07-12,P009,East,59.67,0,811,72
2023-07-12,P010,South,57.93,0,150,67
2023-07-13,P001,Central,50.48,0,971,57
2023-07-13,P002,South,51.66,0,545,55
2023-07-13,P003,North,52.25,0,628,44
2023-07-13,P004,North,52.88,0,920,53
2023-07-13,P005,Central,56.87,0,132,51
2023-07-13,P006,West,53.49,0,878,60
2023-07-13,P007,South,52.72,1,436,84
2023-07-13,P008,Central,58.65,0,958,47
2023-07-13,P009,South,57.88,0,404,63
2023-07-13,P010,West,59.72,0,456,56
2023-07-14,P001,North,52.42,0,328,58
2023-07-14,P002,South,52.96,0,520,48
2023-07-14,P003,West,50.71,0,778,47
2023-07-14,P004,East,51.82,0,127,44
2023-07-14,P005,South,55.91,0,507,51
2023-07-14,P006,West,54.57,0,434,53
2023-07-14,P007,North,55.92,0,202,57
2023-07-14,P008,Central,59.72,0,227,53
2023-07-14,P009,North,60.42,0,751,52
2023-07-14,P010,East,61.34,0,702,38
2023-07-15,P001,East,52.74,0,293,34
2023-07-15,P002,North,53.05,0,301,42
2023-07-15,P003,East,52.82,0,572,40
2023-07-15,P004,East,52.29,0,93,43
2023-07-15,P005,North,52.69,0,765,44
2023-07-15,P006,East,55.76,0,494,35
2023-07-15,P007,South,56.23,0,863,59
2023-07-15,P008,Central,56.96,0,234,51
2023-07-15,P009,South,59.17,0,132,52
2023-07-15,P010,Central,60.73,0,867,35
2023-07-16,P001,West,53.22,0,480,41
2023-07-16,P002,East,51.43,0,167,43
2023-07-16,P003,Central,52.62,0,130,47
2023-07-16,P004,North,54.95,0,562,55
2023-07-16,P005,East,56.91,0,296,41
2023-07-16,P006,South,57.48,0,440,45
2023-07-16,P007,East,59.51,0,431,46
2023-07-16,P008,North,60.01,0,587,54
2023-07-16,P009,East,60.91,0,97,53
2023-07-16,P010,West,62.77,0,359,56
2023-07-17,P001,West,52.97,0,230,43
2023-07-17,P002,South,48.91,1,163,74
2023-07-17,P003,North,52.56,0,149,48
2023-07-17,P004,North,52.9,0,282,46
2023-07-17,P005,North,57.7,0,804,37
2023-07-17,P006,East,53.35,0,306,60
2023-07-17,P007,East,57.22,0,628,46
2023-07-17,P008,East,56.36,0,614,61
2023-07-17,P009,Central,57.41,0,78,54
2023-07-17,P010,Central,58.37,0,796,62
2023-07-18,P001,South,48.85,0,402,47
2023-07-18,P002,South,53.08,0,658,50
2023-07-18,P003,North,51.24,0,109,45
2023-07-18,P004,West,56.2,0,101,62
2023-07-18,P005,East,56.02,0,642,64
2023-07-18,P006,South,54.08,0,541,62
2023-07-18,P007,North,54.27,0,599,68
2023-07-18,P008,East,60.02,0,541,68
2023-07-18,P009,West,59.15,0,796,63
2023-07-18,P010,West,59.86,0,341,46
2023-07-19,P001,Central,51.63,0,108,45
2023-07-19,P002,South,50.05,0,335,70
2023-07-19,P003,Central,54.54,0,477,46
2023-07-19,P004,Central,54.88,0,962,66
2023-07-19,P005,North,54.96,0,697,62
2023-07-19,P006,West,54.56,0,467,41
2023-07-19,P007,South,55.11,0,522,67
2023-07-19,P008,West,56.13,0,937,58
2023-07-19,P009,East,59.57,0,673,51
2023-07-19,P010,Central,57.53,0,909,67
2023-07-20,P001,South,51.97,0,654,40
2023-07-20,P002,North,54.49,0,220,38
2023-07-20,P003,North,51.45,0,893,54
2023-07-20,P004,East,55.59,0,762,53
2023-07-20,P005,South,53.47,0,757,60
2023-07-20,P006,South,56.64,0,589,72
2023-07-20,P007,West,54.36,0,918,68
2023-07-20,P008,North,59.0,0,665,60
2023-07-20,P009,West,58.24,0,845,54
2023-07-20,P010,East,61.92,0,290,64
2023-07-21,P001,Central,51.25,0,900,51
2023-07-21,P002,West,50.53,0,697,52
2023-07-21,P003,South,52.06,0,963,43
2023-07-21,P004,West,54.54,0,807,54
2023-07-21,P005,South,57.09,0,118,39
2023-07-21,P006,West,58.06,0,969,39
2023-07-21,P007,South,54.76,0,770,62
2023-07-21,P008,East,55.8,0,605,51
2023-07-21,P009,East,59.58,0,416,51
2023-07-21,P010,Central,58.4,0,371,68
2023-07-22,P001,East,48.72,0,298,53
2023-07-22,P002,East,52.11,0,804,44
2023-07-22,P003,West,53.65,0,716,35
2023-07-22,P004,West,55.56,0,601,39
2023-07-22,P005,East,53.78,0,796,65
2023-07-22,P006,Central,54.18,0,160,51
2023-07-22,P007,East,58.58,0,242,39
2023-07-22,P008,North,58.05,0,118,64
2023-07-22,P009,South,59.72,0,246,57
2023-07-22,P010,East,57.73,0,722,47
2023-07-23,P001,South,53.42,0,773,48
2023-07-23,P002,South,53.22,0,326,41
2023-07-23,P003,North,53.13,0,860,47
2023-07-23,P004,North,56.23,0,239,41
2023-07-23,P005,South,53.95,0,64,54
2023-07-23,P006,West,54.14,0,829,52
2023-07-23,P007,Central,55.69,0,735,50
2023-07-23,P008,West,59.95,0,426,49
2023-07-23,P009,North,57.87,0,471,40
2023-07-23,P010,North,61.42,0,486,64
2023-07-24,P001,North,50.57,0,330,59
2023-07-24,P002,West,51.97,0,247,48
2023-07-24,P003,Central,54.1,0,968,49
2023-07-24,P004,West,52.02,0,908,51
2023-07-24,P005,West,56.01,0,688,66
2023-07-24,P006,South,53.63,0,973,57
2023-07-24,P007,North,49.76,1,442,75
2023-07-24,P008,Central,56.12,0,699,59
2023-07-24,P009,South,58.31,0,440,43
2023-07-24,P010,East,61.65,0,633,60
2023-07-25,P001,West,51.19,0,145,47
2023-07-25,P002,North,52.22,0,822,50
2023-07-25,P003,South,50.44,0,686,56
2023-07-25,P004,West,54.83,0,929,40
2023-07-25,P005,South,54.33,0,739,60
2023-07-25,P006,West,54.33,0,357,68
2023-07-25,P007,Central,55.46,0,293,56
2023-07-25,P008,North,59.38,0,440,67
2023-07-25,P009,East,57.55,0,88,43
2023-07-25,P010,West,58.05,0,305,58
2023-07-26,P001,Central,53.26,0,186,44
2023-07-26,P002,East,51.17,0,902,49
2023-07-26,P003,North,52.19,0,827,60
2023-07-26,P004,Central,56.64,0,673,45
2023-07-26,P005,West,57.32,0,913,54
2023-07-26,P006,Central,58.26,0,944,55
2023-07-26,P007,East,55.34,0,665,71
2023-07-26,P008,East,56.6,0,177,68
2023-07-26,P009,Central,56.08,0,830,49
2023-07-26,P010,West,60.05,0,516,53
2023-07-27,P001,South,53.48,0,807,47
2023-07-27,P002,East,51.65,0,510,39
2023-07-27,P003,Central,53.42,0,517,62
2023-07-27,P004,East,55.92,0,72,52
2023-07-27,P005,East,52.72,0,317,40
2023-07-27,P006,North,51.7,1,867,62
2023-07-27,P007,Central,59.57,0,783,62
2023-07-27,P008,West,59.91,0,478,51
2023-07-27,P009,East,56.05,0,396,68
2023-07-27,P010,East,61.12,0,443,63
2023-07-28,P001,East,49.78,0,958,43
2023-07-28,P002,West,54.44,0,426,41
2023-07-28,P003,Central,55.56,0,639,44
2023-07-28,P004,West,56.21,0,711,46
2023-07-28,P005,West,54.5,0,774,32
2023-07-28,P006,East,53.46,0,894,40
2023-07-28,P007,West,58.68,0,495,62
2023-07-28,P008,Central,60.32,0,870,56
2023-07-28,P009,East,61.71,0,914,53
2023-07-28,P010,South,62.23,0,552,54
2023-07-29,P001,East,52.3,0,945,45
2023-07-29,P002,North,53.36,0,305,35
2023-07-29,P003,Central,53.39,0,826,43
2023-07-29,P004,North,52.36,0,574,31
2023-07-29,P005,West,56.21,0,136,47
2023-07-29,P006,South,56.44,0,665,46
2023-07-29,P007,West,58.75,0,714,49
2023-07-29,P008,Central,55.96,0,939,59
2023-07-29,P009,East,59.14,0,827,33
2023-07-29,P010,East,57.88,0,248,51
2023-07-30,P001,East,50.0,0,338,44
2023-07-30,P002,East,52.51,0,815,51
2023-07-30,P003,South,53.2,0,740,48
2023-07-30,P004,West,53.58,0,538,44
2023-07-30,P005,North,53.46,0,177,50
2023-07-30,P006,West,58.16,0,227,42
2023-07-30,P007,East,56.36,0,451,41
2023-07-30,P008,North,60.33,0,617,50
2023-07-30,P009,Central,58.98,0,852,36
2023-07-30,P010,West,61.1,0,715,50
2023-07-31,P001,South,52.73,0,779,41
2023-07-31,P002,South,51.79,0,309,55
2023-07-31,P003,North,54.51,0,537,42
2023-07-31,P004,East,52.73,0,203,53
2023-07-31,P005,North,54.89,0,528,45
2023-07-31,P006,East,54.87,0,127,55
2023-07-31,P007,West,58.52,0,717,51
2023-07-31,P008,Central,55.29,0,784,49
2023-07-31,P009,North,57.69,0,84,55
2023-07-31,P010,West,57.9,0,812,46
2023-08-01,P001,West,50.2,0,587,62
2023-08-01,P002,East,51.18,0,234,49
2023-08-01,P003,South,51.04,0,471,49
2023-08-01,P004,North,51.5,0,527,53
2023-08-01,P005,North,55.39,0,130,65
2023-08-01,P006,West,57.42,0,420,59
2023-08-01,P007,East,57.57,0,833,46
2023-08-01,P008,East,60.86,0,138,49
2023-08-01,P009,Central,61.28,0,564,62
2023-08-01,P010,West,57.46,0,797,79
2023-08-02,P001,West,50.62,0,145,37
2023-08-02,P002,East,52.88,0,337,50
2023-08-02,P003,East,52.53,0,737,44
2023-08-02,P004,East,52.1,0,678,41
2023-08-02,P005,North,56.17,0,427,35
2023-08-02,P006,Central,56.15,0,683,68
2023-08-02,P007,North,55.09,0,288,55
2023-08-02,P008,South,56.18,0,482,56
2023-08-02,P009,West,57.91,0,908,51
2023-08-02,P010,Central,62.49,0,118,59
2023-08-03,P001,West,48.79,0,946,53
2023-08-03,P002,North,51.0,0,938,52
2023-08-03,P003,South,53.48,0,142,49
2023-08-03,P004,Central,52.71,0,356,62
2023-08-03,P005,West,52.26,0,385,46
2023-08-03,P006,North,57.38,0,738,48
2023-08-03,P007,South,55.44,0,566,47
2023-08-03,P008,West,58.22,0,815,54
2023-08-03,P009,East,61.51,0,935,48
2023-08-03,P010,South,58.22,0,425,56
2023-08-04,P001,North,49.41,0,194,39
2023-08-04,P002,West,54.45,0,840,49
2023-08-04,P003,West,50.77,0,265,60
2023-08-04,P004,Central,52.21,0,171,41
2023-08-04,P005,East,54.05,0,947,39
2023-08-04,P006,Central,57.15,0,743,40
2023-08-04,P007,North,59.69,0,617,55
2023-08-04,P008,Central,60.74,0,163,48
2023-08-04,P009,East,60.52,0,232,51
2023-08-04,P010,North,58.87,0,830,56
2023-08-05,P001,Central,53.0,0,833,42
2023-08-05,P002,South,49.74,0,314,42
2023-08-05,P003,East,51.02,0,671,46
2023-08-05,P004,South,54.58,0,428,42
2023-08-05,P005,Central,56.88,0,831,51
2023-08-05,P006,North,56.08,0,208,34
2023-08-05,P007,East,55.83,0,139,43
2023-08-05,P008,South,57.03,0,706,53
2023-08-05,P009,West,61.06,0,114,46
2023-08-05,P010,North,58.78,0,510,49
2023-08-06,P001,East,51.88,0,152,48
2023-08-06,P002,East,52.25,0,729,36
2023-08-06,P003,West,52.51,0,909,42
2023-08-06,P004,West,56.09,0,172,39
2023-08-06,P005,Central,53.26,0,655,50
2023-08-06,P006,Central,56.55,0,399,49
2023-08-06,P007,South,55.9,0,134,60
2023-08-06,P008,North,54.66,1,989,61
2023-08-06,P009,East,58.3,0,680,50
2023-08-06,P010,Central,57.96,0,306,50
2023-08-07,P001,South,49.08,0,598,52
2023-08-07,P002,South,49.84,0,880,55
2023-08-07,P003,East,53.73,0,224,42
2023-08-07,P004,Central,53.36,0,199,41
2023-08-07,P005,North,55.72,0,558,33
2023-08-07,P006,North,53.26,0,632,41
2023-08-07,P007,South,58.71,0,698,66
2023-08-07,P008,West,59.51,0,614,42
2023-08-07,P009,East,51.51,1,199,107
2023-08-07,P010,East,58.6,0,397,56
2023-08-08,P001,Central,49.11,0,874,51
2023-08-08,P002,North,51.22,0,352,57
2023-08-08,P003,West,54.15,0,95,38
2023-08-08,P004,North,52.1,0,696,73
2023-08-08,P005,Central,56.68,0,94,51
2023-08-08,P006,South,55.54,0,417,54
2023-08-08,P007,West,55.65,0,873,35
2023-08-08,P008,West,52.62,1,313,102
2023-08-08,P009,North,61.79,0,648,46
2023-08-08,P010,West,57.56,0,448,56
2023-08-09,P001,West,50.26,0,874,54
2023-08-09,P002,East,54.22,0,503,56
2023-08-09,P003,East,54.05,0,983,61
2023-08-09,P004,South,53.4,0,103,50
2023-08-09,P005,East,57.12,0,191,53
2023-08-09,P006,North,57.68,0,938,52
2023-08-09,P007,South,54.2,0,336,43
2023-08-09,P008,East,55.56,0,641,57
2023-08-09,P009,Central,53.15,1,262,74
2023-08-09,P010,West,60.13,0,866,70
2023-08-10,P001,West,51.31,0,785,41
2023-08-10,P002,Central,50.03,0,520,44
2023-08-10,P003,Central,55.42,0,288,47
2023-08-10,P004,South,56.07,0,803,52
2023-08-10,P005,East,55.77,0,889,38
2023-08-10,P006,South,55.41,0,58,46
2023-08-10,P007,Central,57.06,0,579,42
2023-08-10,P008,East,57.02,0,755,59
2023-08-10,P009,South,57.03,0,842,47
2023-08-10,P010,South,57.95,0,977,44
2023-08-11,P001,South,53.05,0,828,43
2023-08-11,P002,South,50.49,0,497,35
2023-08-11,P003,Central,52.61,0,794,39
2023-08-11,P004,East,53.51,0,557,60
2023-08-11,P005,Central,51.72,1,335,62
2023-08-11,P006,East,57.31,0,638,54
2023-08-11,P007,West,56.86,0,200,53
2023-08-11,P008,South,57.87,0,968,51
2023-08-11,P009,West,60.23,0,664,37
2023-08-11,P010,Central,60.22,0,518,37
2023-08-12,P001,West,51.95,0,772,29
2023-08-12,P002,East,54.51,0,210,28
2023-08-12,P003,East,54.38,0,909,41
2023-08-12,P004,Central,53.59,0,392,39
2023-08-12,P005,South,54.48,0,856,38
2023-08-12,P006,East,53.82,0,462,54
2023-08-12,P007,East,56.58,0,789,56
2023-08-12,P008,Central,57.14,0,566,46
2023-08-12,P009,South,56.7,0,853,46
2023-08-12,P010,West,60.91,0,208,48
2023-08-13,P001,South,49.19,0,586,39
2023-08-13,P002,South,52.85,0,221,49
2023-08-13,P003,East,53.28,0,631,34
2023-08-13,P004,East,51.57,0,134,35
2023-08-13,P005,Central,53.76,0,862,48
2023-08-13,P006,Central,52.11,1,391,88
2023-08-13,P007,South,55.53,0,863,50
2023-08-13,P008,East,57.11,0,317,41
2023-08-13,P009,West,56.14,0,300,34
2023-08-13,P010,North,59.62,0,926,40
2023-08-14,P001,West,52.66,0,462,41
2023-08-14,P002,South,46.02,1,261,63
2023-08-14,P003,East,54.87,0,356,44
2023-08-14,P004,Central,55.14,0,890,44
2023-08-14,P005,West,56.31,0,997,42
2023-08-14,P006,West,54.16,0,137,36
2023-08-14,P007,West,58.27,0,920,52
2023-08-14,P008,South,60.09,0,739,36
2023-08-14,P009,East,61.21,0,612,61
2023-08-14,P010,East,58.56,0,671,65
2023-08-15,P001,West,51.72,0,323,45
2023-08-15,P002,East,53.44,0,72,55
2023-08-15,P003,East,50.79,0,850,58
2023-08-15,P004,North,51.65,0,544,42
2023-08-15,P005,West,53.09,0,743,48
2023-08-15,P006,West,54.13,0,260,45
2023-08-15,P007,North,55.72,0,604,58
2023-08-15,P008,South,58.84,0,728,66
2023-08-15,P009,Central,58.65,0,494,46
2023-08-15,P010,Central,59.89,0,420,67
2023-08-16,P001,West,51.58,0,714,49
2023-08-16,P002,West,53.38,0,599,44
2023-08-16,P003,East,50.89,0,930,41
2023-08-16,P004,South,55.78,0,322,56
2023-08-16,P005,Central,52.55,0,464,63
2023-08-16,P006,West,55.14,0,418,48
2023-08-16,P007,Central,54.86,0,102,51
2023-08-16,P008,West,57.78,0,929,51
2023-08-16,P009,South,59.68,0,319,55
2023-08-16,P010,West,59.9,0,227,59
2023-08-17,P001,West,50.84,0,562,42
2023-08-17,P002,South,52.77,0,798,51
2023-08-17,P003,East,52.44,0,386,52
2023-08-17,P004,South,53.0,0,293,43
2023-08-17,P005,South,57.57,0,407,35
2023-08-17,P006,Central,57.89,0,547,45
2023-08-17,P007,Central,56.93,0,1000,39
2023-08-17,P008,East,53.7,1,981,77
2023-08-17,P009,Central,57.6,0,705,56
2023-08-17,P010,South,61.45,0,720,57
2023-08-18,P001,West,49.98,0,526,46
2023-08-18,P002,Central,51.71,0,783,46
2023-08-18,P003,North,55.54,0,735,34
2023-08-18,P004,South,51.97,0,407,38
2023-08-18,P005,West,57.72,0,580,43
2023-08-18,P006,West,57.49,0,87,37
2023-08-18,P007,North,55.24,0,894,45
2023-08-18,P008,East,59.03,0,724,48
2023-08-18,P009,North,58.64,0,86,55
2023-08-18,P010,West,59.93,0,492,46
2023-08-19,P001,Central,51.15,0,371,36
2023-08-19,P002,South,53.55,0,642,34
2023-08-19,P003,South,54.43,0,995,35
2023-08-19,P004,South,52.37,0,488,38
2023-08-19,P005,East,54.27,0,739,45
2023-08-19,P006,Central,55.94,0,515,33
2023-08-19,P007,South,57.22,0,326,46
2023-08-19,P008,South,59.86,0,821,27
2023-08-19,P009,South,56.49,0,244,52
2023-08-19,P010,West,60.81,0,679,48
2023-08-20,P001,South,52.79,0,995,41
2023-08-20,P002,Central,53.4,0,955,47
2023-08-20,P003,North,51.77,0,72,45
2023-08-20,P004,North,56.24,0,739,52
2023-08-20,P005,South,56.51,0,497,47
2023-08-20,P006,South,53.34,0,228,36
2023-08-20,P007,West,59.8,0,475,45
2023-08-20,P008,Central,59.2,0,869,56
2023-08-20,P009,North,59.04,0,831,38
2023-08-20,P010,Central,61.86,0,738,45
2023-08-21,P001,South,52.51,0,220,51
2023-08-21,P002,South,50.23,0,436,48
2023-08-21,P003,North,53.45,0,858,39
2023-08-21,P004,South,55.67,0,935,38
2023-08-21,P005,West,56.42,0,376,41
2023-08-21,P006,West,55.28,0,269,49
2023-08-21,P007,South,58.82,0,336,47
2023-08-21,P008,Central,59.58,0,595,52
2023-08-21,P009,West,58.3,0,510,57
2023-08-21,P010,West,58.24,0,895,69
2023-08-22,P001,Central,51.47,0,505,52
2023-08-22,P002,Central,49.92,0,847,37
2023-08-22,P003,West,55.33,0,316,45
2023-08-22,P004,North,52.71,0,584,51
2023-08-22,P005,South,54.03,0,111,53
2023-08-22,P006,East,54.36,0,448,48
2023-08-22,P007,North,57.05,0,949,54
2023-08-22,P008,East,55.37,0,636,35
2023-08-22,P009,North,59.95,0,544,34
2023-08-22,P010,South,59.26,0,808,63
2023-08-23,P001,Central,50.91,0,719,33
2023-08-23,P002,East,49.89,0,200,49
2023-08-23,P003,North,53.12,0,578,47
2023-08-23,P004,West,53.41,0,638,51
2023-08-23,P005,South,51.41,1,737,87
2023-08-23,P006,West,54.64,0,489,64
2023-08-23,P007,East,57.51,0,135,47
2023-08-23,P008,South,55.22,0,853,57
2023-08-23,P009,West,59.41,0,628,51
2023-08-23,P010,North,57.78,0,883,41
2023-08-24,P001,North,51.49,0,749,52
2023-08-24,P002,West,49.92,0,456,48
2023-08-24,P003,Central,52.42,0,61,42
2023-08-24,P004,West,51.66,0,304,48
2023-08-24,P005,East,56.55,0,399,55
2023-08-24,P006,North,53.83,0,635,46
2023-08-24,P007,North,57.06,0,425,52
2023-08-24,P008,South,60.48,0,287,42
2023-08-24,P009,South,58.22,0,286,52
2023-08-24,P010,South,60.73,0,134,37
2023-08-25,P001,North,50.74,0,956,44
2023-08-25,P002,East,54.18,0,436,30
2023-08-25,P003,Central,54.01,0,403,51
2023-08-25,P004,North,56.2,0,833,52
2023-08-25,P005,North,55.24,0,243,49
2023-08-25,P006,Central,56.46,0,543,48
2023-08-25,P007,Central,59.46,0,397,50
2023-08-25,P008,East,60.49,0,133,33
2023-08-25,P009,East,57.18,0,403,40
2023-08-25,P010,North,58.82,0,182,52
2023-08-26,P001,West,52.01,0,54,31
2023-08-26,P002,West,50.61,0,699,52
2023-08-26,P003,Central,51.46,0,508,36
2023-08-26,P004,Central,55.8,0,518,43
2023-08-26,P005,East,54.65,0,112,46
2023-08-26,P006,West,58.54,0,913,42
2023-08-26,P007,Central,56.74,0,700,40
2023-08-26,P008,North,57.84,0,292,39
2023-08-26,P009,North,57.09,0,644,47
2023-08-26,P010,East,61.53,0,561,34
2023-08-27,P001,West,50.19,0,848,46
2023-08-27,P002,Central,52.45,0,767,40
2023-08-27,P003,East,51.5,0,169,22
2023-08-27,P004,East,47.83,1,346,54
2023-08-27,P005,South,54.75,0,848,50
2023-08-27,P006,West,57.22,0,356,32
2023-08-27,P007,East,54.82,0,160,59
2023-08-27,P008,Central,56.88,0,510,49
2023-08-27,P009,West,60.43,0,478,43
2023-08-27,P010,Central,57.91,0,446,49
2023-08-28,P001,Central,51.04,0,324,51
2023-08-28,P002,South,52.57,0,314,39
2023-08-28,P003,East,52.2,0,476,51
2023-08-28,P004,Central,52.28,0,936,45
2023-08-28,P005,East,55.11,0,469,47
2023-08-28,P006,Central,55.68,0,501,38
2023-08-28,P007,East,56.29,0,91,47
2023-08-28,P008,Central,57.46,0,435,43
2023-08-28,P009,South,59.53,0,950,48
2023-08-28,P010,East,61.71,0,106,37
2023-08-29,P001,East,53.49,0,176,52
2023-08-29,P002,South,53.52,0,466,53
2023-08-29,P003,Central,53.81,0,221,46
2023-08-29,P004,South,55.49,0,103,52
2023-08-29,P005,South,55.49,0,285,49
2023-08-29,P006,East,58.18,0,904,57
2023-08-29,P007,East,59.7,0,774,53
2023-08-29,P008,East,58.9,0,245,69
2023-08-29,P009,West,61.24,0,380,54
2023-08-29,P010,North,59.06,0,543,43
2023-08-30,P001,North,45.36,1,321,69
2023-08-30,P002,Central,52.16,0,848,62
2023-08-30,P003,West,50.97,0,642,39
2023-08-30,P004,Central,52.68,0,420,39
2023-08-30,P005,West,57.22,0,592,52
2023-08-30,P006,East,58.76,0,185,44
2023-08-30,P007,West,54.32,0,620,64
2023-08-30,P008,Central,60.67,0,607,37
2023-08-30,P009,East,51.4,1,284,75
2023-08-30,P010,South,62.33,0,989,34
2023-08-31,P001,East,47.73,1,686,87
2023-08-31,P002,Central,51.56,0,263,42
2023-08-31,P003,Central,53.86,0,602,49
2023-08-31,P004,East,56.08,0,558,38
2023-08-31,P005,South,56.1,0,307,51
2023-08-31,P006,Central,55.49,0,640,35
2023-08-31,P007,North,57.95,0,451,47
2023-08-31,P008,North,59.51,0,604,53
2023-08-31,P009,Central,58.83,0,69,45
2023-08-31,P010,South,58.87,0,751,62
2023-09-01,P001,North,48.56,0,747,45
2023-09-01,P002,North,54.01,0,419,49
2023-09-01,P003,West,51.79,0,457,40
2023-09-01,P004,South,55.06,0,106,50
2023-09-01,P005,West,52.97,0,527,38
2023-09-01,P006,North,55.47,0,746,54
2023-09-01,P007,Central,55.72,0,895,57
2023-09-01,P008,East,58.2,0,835,50
2023-09-01,P009,West,59.25,0,874,47
2023-09-01,P010,West,59.96,0,973,48
2023-09-02,P001,South,49.55,0,597,37
2023-09-02,P002,North,53.9,0,393,37
2023-09-02,P003,East,51.16,0,187,37
2023-09-02,P004,Central,55.1,0,685,41
2023-09-02,P005,East,48.83,1,789,69
2023-09-02,P006,Central,58.66,0,735,45
2023-09-02,P007,South,49.4,1,125,60
2023-09-02,P008,Central,59.3,0,411,42
2023-09-02,P009,South,60.21,0,628,43
2023-09-02,P010,West,62.11,0,822,44
2023-09-03,P001,East,51.03,0,657,43
2023-09-03,P002,West,53.61,0,129,36
2023-09-03,P003,East,54.6,0,711,35
2023-09-03,P004,South,56.18,0,527,42
2023-09-03,P005,West,54.78,0,762,54
2023-09-03,P006,West,54.87,0,880,26
2023-09-03,P007,East,57.47,0,212,38
2023-09-03,P008,North,58.26,0,759,47
2023-09-03,P009,North,59.9,0,860,54
2023-09-03,P010,South,60.87,0,775,39
2023-09-04,P001,East,52.95,0,314,39
2023-09-04,P002,South,51.18,0,361,51
2023-09-04,P003,Central,53.1,0,218,33
2023-09-04,P004,West,53.12,0,465,36
2023-09-04,P005,West,55.1,0,742,37
2023-09-04,P006,Central,53.46,0,875,35
2023-09-04,P007,South,57.19,0,69,44
2023-09-04,P008,East,57.53,0,101,44
2023-09-04,P009,North,59.4,0,59,42
2023-09-04,P010,West,59.87,0,180,44
2023-09-05,P001,West,50.52,0,761,46
2023-09-05,P002,South,50.76,0,207,35
2023-09-05,P003,North,54.49,0,286,58
2023-09-05,P004,West,54.7,0,110,51
2023-09-05,P005,North,53.07,0,297,57
2023-09-05,P006,East,54.22,0,368,56
2023-09-05,P007,North,59.62,0,386,32
2023-09-05,P008,North,58.78,0,584,60
2023-09-05,P009,West,59.65,0,278,53
2023-09-05,P010,Central,58.64,0,870,59
